,DATUM,ID_MASCHINE,MSTART,MENDE,MP1_START,MP1_ENDE,MP2_START,MP2_ENDE,MP3_START,MP3_ENDE,MZEIT_MIN,KURZBEZ,AENDERUNG_DATUM,AENDERUNG_USER
2093,2021-03-22 00:00:00,10,2021-03-22 00:01:00,2021-03-22 23:59:00,2021-03-22 09:00:00,2021-03-22 11:00:00,2021-03-22 16:30:00,2021-03-22 18:30:00,2021-03-22 22:00:00,2021-03-22 23:59:00,1079,,2021-03-17 13:10:29,AS
2094,2021-03-23 00:00:00,4,2021-03-23 06:00:00,2021-03-23 22:30:00,2021-03-23 09:00:00,2021-03-23 10:30:00,2021-03-23 16:30:00,2021-03-23 18:00:00,2021-03-23 00:00:00,2021-03-23 00:00:00,810,,2021-03-18 12:26:38,AS
2095,2021-03-23 00:00:00,6,2021-03-23 00:01:00,2021-03-23 23:59:00,2021-03-23 09:00:00,2021-03-23 10:30:00,2021-03-23 16:30:00,2021-03-23 18:00:00,2021-03-23 22:00:00,2021-03-23 23:30:00,1168,,2021-03-17 13:29:30,AS
2096,2021-03-23 00:00:00,10,2021-03-23 00:01:00,2021-03-23 23:59:00,2021-03-23 09:00:00,2021-03-23 11:00:00,2021-03-23 16:30:00,2021-03-23 18:30:00,2021-03-23 22:00:00,2021-03-23 23:59:00,1079,,2021-03-17 13:10:29,AS
2097,2021-03-24 00:00:00,4,2021-03-24 06:00:00,2021-03-24 22:30:00,2021-03-24 09:00:00,2021-03-24 10:30:00,2021-03-24 16:30:00,2021-03-24 18:00:00,2021-03-24 00:00:00,2021-03-24 00:00:00,810,,2021-03-18 12:26:38,AS
2098,2021-03-24 00:00:00,6,2021-03-24 00:01:00,2021-03-24 23:59:00,2021-03-24 09:00:00,2021-03-24 10:30:00,2021-03-24 16:30:00,2021-03-24 18:00:00,2021-03-24 22:00:00,2021-03-24 23:30:00,1168,,2021-03-17 13:29:30,AS
2099,2021-03-24 00:00:00,10,2021-03-24 00:01:00,2021-03-24 23:59:00,2021-03-24 09:00:00,2021-03-24 11:00:00,2021-03-24 16:30:00,2021-03-24 18:30:00,2021-03-24 22:00:00,2021-03-24 23:59:00,1079,,2021-03-17 13:10:29,AS
2100,2021-03-25 00:00:00,4,2021-03-25 06:00:00,2021-03-25 22:30:00,2021-03-25 09:00:00,2021-03-25 10:30:00,2021-03-25 16:30:00,2021-03-25 18:00:00,2021-03-25 00:00:00,2021-03-25 00:00:00,810,,2021-03-18 12:26:38,AS
2101,2021-03-25 00:00:00,6,2021-03-25 00:01:00,2021-03-25 23:59:00,2021-03-25 09:00:00,2021-03-25 10:30:00,2021-03-25 16:30:00,2021-03-25 18:00:00,2021-03-25 22:00:00,2021-03-25 23:30:00,1168,,2021-03-17 13:29:30,AS
2102,2021-03-25 00:00:00,10,2021-03-25 00:01:00,2021-03-25 23:59:00,2021-03-25 09:00:00,2021-03-25 11:00:00,2021-03-25 16:30:00,2021-03-25 18:30:00,2021-03-25 22:00:00,2021-03-25 23:59:00,1079,,2021-03-17 13:10:29,AS
2103,2021-03-26 00:00:00,4,2021-03-26 06:00:00,2021-03-26 20:00:00,2021-03-26 09:00:00,2021-03-26 10:30:00,2021-03-26 16:30:00,2021-03-26 18:00:00,2021-03-26 00:00:00,2021-03-26 00:00:00,660,,2021-03-18 12:26:38,AS
2104,2021-03-26 00:00:00,6,2021-03-26 00:01:00,2021-03-26 20:00:00,2021-03-26 09:00:00,2021-03-26 10:30:00,2021-03-26 16:30:00,2021-03-26 18:00:00,2021-03-26 00:00:00,2021-03-26 00:00:00,1019,,2021-03-17 13:29:30,AS
2105,2021-03-26 00:00:00,10,2021-03-26 00:01:00,2021-03-26 20:00:00,2021-03-26 09:00:00,2021-03-26 11:00:00,2021-03-26 16:30:00,2021-03-26 18:30:00,2021-03-26 00:00:00,2021-03-26 00:00:00,959,,2021-03-17 13:10:29,AS
2106,2021-03-29 00:00:00,6,2021-03-29 00:01:00,2021-03-29 23:59:00,2021-03-29 09:00:00,2021-03-29 10:30:00,2021-03-29 16:30:00,2021-03-29 18:00:00,2021-03-29 22:00:00,2021-03-29 23:30:00,1168,,2021-03-24 13:31:25,AS
2107,2021-03-29 00:00:00,10,2021-03-29 00:01:00,2021-03-29 23:59:00,2021-03-29 09:00:00,2021-03-29 11:00:00,2021-03-29 16:30:00,2021-03-29 18:30:00,2021-03-29 22:00:00,2021-03-29 23:59:00,1079,,2021-03-24 13:32:25,AS
2108,2021-03-30 00:00:00,6,2021-03-30 00:01:00,2021-03-30 23:59:00,2021-03-30 09:00:00,2021-03-30 10:30:00,2021-03-30 16:30:00,2021-03-30 18:00:00,2021-03-30 22:00:00,2021-03-30 23:30:00,1168,,2021-03-24 13:31:25,AS
2109,2021-03-30 00:00:00,10,2021-03-30 00:01:00,2021-03-30 23:59:00,2021-03-30 09:00:00,2021-03-30 11:00:00,2021-03-30 16:30:00,2021-03-30 18:30:00,2021-03-30 22:00:00,2021-03-30 23:59:00,1079,,2021-03-24 13:32:25,AS
2110,2021-03-31 00:00:00,6,2021-03-31 00:01:00,2021-03-31 23:59:00,2021-03-31 09:00:00,2021-03-31 10:30:00,2021-03-31 16:30:00,2021-03-31 18:00:00,2021-03-31 22:00:00,2021-03-31 23:30:00,1168,,2021-03-24 13:31:25,AS
2111,2021-03-31 00:00:00,10,2021-03-31 00:01:00,2021-03-31 23:59:00,2021-03-31 09:00:00,2021-03-31 11:00:00,2021-03-31 16:30:00,2021-03-31 18:30:00,2021-03-31 22:00:00,2021-03-31 23:59:00,1079,,2021-03-24 13:32:25,AS
2112,2021-04-01 00:00:00,6,2021-04-01 00:01:00,2021-04-01 23:59:00,2021-04-01 09:00:00,2021-04-01 10:30:00,2021-04-01 16:30:00,2021-04-01 18:00:00,2021-04-01 22:00:00,2021-04-01 23:30:00,1168,,2021-03-24 13:31:25,AS
2113,2021-04-01 00:00:00,10,2021-04-01 00:01:00,2021-04-01 23:59:00,2021-04-01 09:00:00,2021-04-01 11:00:00,2021-04-01 16:30:00,2021-04-01 18:30:00,2021-04-01 22:00:00,2021-04-01 23:59:00,1079,,2021-03-24 13:32:25,AS
2114,2021-04-02 00:00:00,6,2021-04-02 00:01:00,2021-04-02 20:00:00,2021-04-02 09:00:00,2021-04-02 10:30:00,2021-04-02 16:30:00,2021-04-02 18:00:00,2021-04-02 00:00:00,2021-04-02 00:00:00,1019,,2021-03-24 13:31:12,AS
2115,2021-04-02 00:00:00,10,2021-04-02 00:01:00,2021-04-02 20:00:00,2021-04-02 09:00:00,2021-04-02 11:00:00,2021-04-02 16:30:00,2021-04-02 18:30:00,2021-04-02 00:00:00,2021-04-02 00:00:00,959,,2021-03-24 13:32:14,AS
2116,2021-04-12 00:00:00,2,2021-04-12 00:01:00,2021-04-12 23:59:00,2021-04-12 09:00:00,2021-04-12 11:00:00,2021-04-12 16:30:00,2021-04-12 18:30:00,2021-04-12 21:30:00,2021-04-12 23:30:00,1078,,2021-04-07 20:42:02,AS
2117,2021-04-12 00:00:00,6,2021-04-12 00:01:00,2021-04-12 23:59:00,2021-04-12 09:00:00,2021-04-12 10:30:00,2021-04-12 16:30:00,2021-04-12 18:00:00,2021-04-12 22:00:00,2021-04-12 23:30:00,1168,,2021-04-07 20:43:28,AS
2118,2021-04-12 00:00:00,9,2021-04-12 00:01:00,2021-04-12 23:59:00,2021-04-12 09:00:00,2021-04-12 12:15:00,2021-04-12 16:30:00,2021-04-12 19:45:00,2021-04-12 21:00:00,2021-04-12 23:45:00,883,,2021-04-07 20:49:45,AS
2119,2021-04-13 00:00:00,2,2021-04-13 00:01:00,2021-04-13 23:59:00,2021-04-13 09:00:00,2021-04-13 11:00:00,2021-04-13 16:30:00,2021-04-13 18:30:00,2021-04-13 21:30:00,2021-04-13 23:30:00,1078,,2021-04-07 20:42:02,AS
2120,2021-04-13 00:00:00,6,2021-04-13 00:01:00,2021-04-13 23:59:00,2021-04-13 09:00:00,2021-04-13 10:30:00,2021-04-13 16:30:00,2021-04-13 18:00:00,2021-04-13 22:00:00,2021-04-13 23:30:00,1168,,2021-04-07 20:43:28,AS
2121,2021-04-13 00:00:00,9,2021-04-13 00:01:00,2021-04-13 23:59:00,2021-04-13 09:00:00,2021-04-13 12:15:00,2021-04-13 16:30:00,2021-04-13 19:45:00,2021-04-13 21:00:00,2021-04-13 23:45:00,883,,2021-04-07 20:49:45,AS
2122,2021-04-14 00:00:00,2,2021-04-14 00:01:00,2021-04-14 23:59:00,2021-04-14 09:00:00,2021-04-14 11:00:00,2021-04-14 16:30:00,2021-04-14 18:30:00,2021-04-14 21:30:00,2021-04-14 23:30:00,1078,,2021-04-07 20:42:02,AS
2123,2021-04-14 00:00:00,6,2021-04-14 00:01:00,2021-04-14 23:59:00,2021-04-14 09:00:00,2021-04-14 10:30:00,2021-04-14 16:30:00,2021-04-14 18:00:00,2021-04-14 22:00:00,2021-04-14 23:30:00,1168,,2021-04-07 20:43:28,AS
2124,2021-04-14 00:00:00,9,2021-04-14 00:01:00,2021-04-14 23:59:00,2021-04-14 09:00:00,2021-04-14 12:15:00,2021-04-14 16:30:00,2021-04-14 19:45:00,2021-04-14 21:00:00,2021-04-14 23:45:00,883,,2021-04-07 20:49:45,AS
2125,2021-04-15 00:00:00,2,2021-04-15 00:01:00,2021-04-15 23:59:00,2021-04-15 09:00:00,2021-04-15 11:00:00,2021-04-15 16:30:00,2021-04-15 18:30:00,2021-04-15 21:30:00,2021-04-15 23:30:00,1078,,2021-04-07 20:42:02,AS
2126,2021-04-15 00:00:00,6,2021-04-15 00:01:00,2021-04-15 23:59:00,2021-04-15 09:00:00,2021-04-15 10:30:00,2021-04-15 16:30:00,2021-04-15 18:00:00,2021-04-15 22:00:00,2021-04-15 23:30:00,1168,,2021-04-07 20:43:28,AS
2127,2021-04-15 00:00:00,9,2021-04-15 00:01:00,2021-04-15 23:59:00,2021-04-15 09:00:00,2021-04-15 12:15:00,2021-04-15 16:30:00,2021-04-15 19:45:00,2021-04-15 21:00:00,2021-04-15 23:45:00,883,,2021-04-07 20:49:45,AS
2128,2021-04-16 00:00:00,2,2021-04-16 00:01:00,2021-04-16 20:00:00,2021-04-16 09:00:00,2021-04-16 11:00:00,2021-04-16 16:30:00,2021-04-16 18:30:00,2021-04-16 00:00:00,2021-04-16 00:00:00,959,,2021-04-07 20:42:02,AS
2129,2021-04-16 00:00:00,6,2021-04-16 00:01:00,2021-04-16 20:00:00,2021-04-16 09:00:00,2021-04-16 10:30:00,2021-04-16 16:30:00,2021-04-16 18:00:00,2021-04-16 00:00:00,2021-04-16 00:00:00,1019,,2021-04-07 20:43:28,AS
2130,2021-04-16 00:00:00,9,2021-04-16 00:01:00,2021-04-16 20:00:00,2021-04-16 09:00:00,2021-04-16 12:15:00,2021-04-16 16:30:00,2021-04-16 19:45:00,2021-04-16 00:00:00,2021-04-16 00:00:00,809,,2021-04-07 20:49:45,AS
2131,2021-04-19 00:00:00,2,2021-04-19 00:01:00,2021-04-19 23:59:00,2021-04-19 09:00:00,2021-04-19 11:00:00,2021-04-19 16:30:00,2021-04-19 18:30:00,2021-04-19 21:30:00,2021-04-19 23:30:00,1078,,2021-04-14 14:37:04,AS
2132,2021-04-19 00:00:00,6,2021-04-19 00:01:00,2021-04-19 23:59:00,2021-04-19 09:00:00,2021-04-19 10:30:00,2021-04-19 16:30:00,2021-04-19 18:00:00,2021-04-19 22:00:00,2021-04-19 23:30:00,1168,,2021-04-14 14:38:15,AS
2133,2021-04-19 00:00:00,9,2021-04-19 00:01:00,2021-04-19 23:59:00,2021-04-19 09:00:00,2021-04-19 12:15:00,2021-04-19 16:30:00,2021-04-19 19:45:00,2021-04-19 21:00:00,2021-04-19 23:45:00,883,,2021-04-14 14:39:23,AS
2134,2021-04-20 00:00:00,2,2021-04-20 00:01:00,2021-04-20 23:59:00,2021-04-20 09:00:00,2021-04-20 11:00:00,2021-04-20 16:30:00,2021-04-20 18:30:00,2021-04-20 21:30:00,2021-04-20 23:30:00,1078,,2021-04-14 14:37:04,AS
2135,2021-04-20 00:00:00,6,2021-04-20 00:01:00,2021-04-20 23:59:00,2021-04-20 09:00:00,2021-04-20 10:30:00,2021-04-20 16:30:00,2021-04-20 18:00:00,2021-04-20 22:00:00,2021-04-20 23:30:00,1168,,2021-04-14 14:38:15,AS
2136,2021-04-20 00:00:00,9,2021-04-20 00:01:00,2021-04-20 23:59:00,2021-04-20 09:00:00,2021-04-20 12:15:00,2021-04-20 16:30:00,2021-04-20 19:45:00,2021-04-20 21:00:00,2021-04-20 23:45:00,883,,2021-04-14 14:39:23,AS
2137,2021-04-21 00:00:00,2,2021-04-21 06:00:00,2021-04-21 22:30:00,2021-04-21 09:00:00,2021-04-21 11:00:00,2021-04-21 16:30:00,2021-04-21 18:30:00,2021-04-21 00:00:00,2021-04-21 00:00:00,750,,2021-04-20 13:08:58,AS
2138,2021-04-21 00:00:00,6,2021-04-21 00:01:00,2021-04-21 23:59:00,2021-04-21 09:00:00,2021-04-21 10:30:00,2021-04-21 16:30:00,2021-04-21 18:00:00,2021-04-21 22:00:00,2021-04-21 23:30:00,1168,,2021-04-14 14:38:15,AS
2139,2021-04-21 00:00:00,9,2021-04-21 00:01:00,2021-04-21 23:59:00,2021-04-21 09:00:00,2021-04-21 12:15:00,2021-04-21 16:30:00,2021-04-21 19:45:00,2021-04-21 21:00:00,2021-04-21 23:45:00,883,,2021-04-14 14:39:23,AS
2140,2021-04-21 00:00:00,10,2021-04-21 00:01:00,2021-04-21 23:59:00,2021-04-21 09:00:00,2021-04-21 11:00:00,2021-04-21 16:30:00,2021-04-21 18:30:00,2021-04-21 22:00:00,2021-04-21 23:59:00,1079,,2021-04-21 12:58:39,AS
2141,2021-04-22 00:00:00,2,2021-04-22 06:00:00,2021-04-22 22:30:00,2021-04-22 09:00:00,2021-04-22 11:00:00,2021-04-22 16:30:00,2021-04-22 18:30:00,2021-04-22 00:00:00,2021-04-22 00:00:00,750,,2021-04-20 13:08:58,AS
2142,2021-04-22 00:00:00,6,2021-04-22 00:01:00,2021-04-22 23:59:00,2021-04-22 09:00:00,2021-04-22 10:30:00,2021-04-22 16:30:00,2021-04-22 18:00:00,2021-04-22 22:00:00,2021-04-22 23:30:00,1168,,2021-04-14 14:38:15,AS
2143,2021-04-22 00:00:00,9,2021-04-22 00:01:00,2021-04-22 23:59:00,2021-04-22 09:00:00,2021-04-22 12:15:00,2021-04-22 16:30:00,2021-04-22 19:45:00,2021-04-22 21:00:00,2021-04-22 23:45:00,883,,2021-04-14 14:39:23,AS
2144,2021-04-22 00:00:00,10,2021-04-22 00:01:00,2021-04-22 23:59:00,2021-04-22 09:00:00,2021-04-22 11:00:00,2021-04-22 16:30:00,2021-04-22 18:30:00,2021-04-22 22:00:00,2021-04-22 23:59:00,1079,,2021-04-21 12:58:39,AS
2145,2021-04-23 00:00:00,2,2021-04-23 06:00:00,2021-04-23 20:00:00,2021-04-23 09:00:00,2021-04-23 11:00:00,2021-04-23 16:30:00,2021-04-23 18:30:00,2021-04-23 00:00:00,2021-04-23 00:00:00,600,,2021-04-20 13:08:58,AS
2146,2021-04-23 00:00:00,6,2021-04-23 00:01:00,2021-04-23 20:00:00,2021-04-23 09:00:00,2021-04-23 10:30:00,2021-04-23 16:30:00,2021-04-23 18:00:00,2021-04-23 00:00:00,2021-04-23 00:00:00,1019,,2021-04-14 14:38:15,AS
2147,2021-04-23 00:00:00,9,2021-04-23 00:01:00,2021-04-23 20:00:00,2021-04-23 09:00:00,2021-04-23 12:15:00,2021-04-23 16:30:00,2021-04-23 19:45:00,2021-04-23 00:00:00,2021-04-23 00:00:00,809,,2021-04-14 14:39:23,AS
2148,2021-04-23 00:00:00,10,2021-04-23 00:01:00,2021-04-23 20:00:00,2021-04-23 09:00:00,2021-04-23 11:00:00,2021-04-23 16:30:00,2021-04-23 18:30:00,2021-04-23 00:00:00,2021-04-23 00:00:00,959,,2021-04-21 12:58:39,AS
2149,2021-04-26 00:00:00,6,2021-04-26 00:01:00,2021-04-26 23:59:00,2021-04-26 09:00:00,2021-04-26 10:30:00,2021-04-26 16:30:00,2021-04-26 18:00:00,2021-04-26 22:00:00,2021-04-26 23:30:00,1168,,2021-04-21 13:01:20,AS
2150,2021-04-26 00:00:00,10,2021-04-26 00:01:00,2021-04-26 23:59:00,2021-04-26 09:00:00,2021-04-26 11:00:00,2021-04-26 16:30:00,2021-04-26 18:30:00,2021-04-26 22:00:00,2021-04-26 23:59:00,1079,,2021-04-21 13:00:42,AS
2151,2021-04-27 00:00:00,6,2021-04-27 00:01:00,2021-04-27 23:59:00,2021-04-27 09:00:00,2021-04-27 10:30:00,2021-04-27 16:30:00,2021-04-27 18:00:00,2021-04-27 22:00:00,2021-04-27 23:30:00,1168,,2021-04-21 13:01:20,AS
2152,2021-04-27 00:00:00,10,2021-04-27 00:01:00,2021-04-27 23:59:00,2021-04-27 09:00:00,2021-04-27 11:00:00,2021-04-27 16:30:00,2021-04-27 18:30:00,2021-04-27 22:00:00,2021-04-27 23:59:00,1079,,2021-04-21 13:00:42,AS
2153,2021-04-28 00:00:00,6,2021-04-28 00:01:00,2021-04-28 23:59:00,2021-04-28 09:00:00,2021-04-28 10:30:00,2021-04-28 16:30:00,2021-04-28 18:00:00,2021-04-28 22:00:00,2021-04-28 23:30:00,1168,,2021-04-21 13:01:20,AS
2154,2021-04-28 00:00:00,10,2021-04-28 00:01:00,2021-04-28 23:59:00,2021-04-28 09:00:00,2021-04-28 11:00:00,2021-04-28 16:30:00,2021-04-28 18:30:00,2021-04-28 22:00:00,2021-04-28 23:59:00,1079,,2021-04-21 13:00:42,AS
2155,2021-04-29 00:00:00,6,2021-04-29 00:01:00,2021-04-29 23:59:00,2021-04-29 09:00:00,2021-04-29 10:30:00,2021-04-29 16:30:00,2021-04-29 18:00:00,2021-04-29 22:00:00,2021-04-29 23:30:00,1168,,2021-04-21 13:01:20,AS
2156,2021-04-29 00:00:00,10,2021-04-29 00:01:00,2021-04-29 23:59:00,2021-04-29 09:00:00,2021-04-29 11:00:00,2021-04-29 16:30:00,2021-04-29 18:30:00,2021-04-29 22:00:00,2021-04-29 23:59:00,1079,,2021-04-21 13:00:42,AS
2157,2021-04-30 00:00:00,6,2021-04-30 00:01:00,2021-04-30 20:00:00,2021-04-30 09:00:00,2021-04-30 10:30:00,2021-04-30 16:30:00,2021-04-30 18:00:00,2021-04-30 00:00:00,2021-04-30 00:00:00,1019,,2021-04-21 13:01:20,AS
2158,2021-04-30 00:00:00,10,2021-04-30 00:01:00,2021-04-30 20:00:00,2021-04-30 09:00:00,2021-04-30 11:00:00,2021-04-30 16:30:00,2021-04-30 18:30:00,2021-04-30 00:00:00,2021-04-30 00:00:00,959,,2021-04-21 13:00:42,AS
2159,2021-05-03 00:00:00,2,2021-05-03 00:01:00,2021-05-03 23:59:00,2021-05-03 09:00:00,2021-05-03 11:00:00,2021-05-03 16:30:00,2021-05-03 18:30:00,2021-05-03 21:30:00,2021-05-03 23:30:00,1078,,2021-05-03 13:15:41,AS
2160,2021-05-03 00:00:00,6,2021-05-03 00:01:00,2021-05-03 23:59:00,2021-05-03 09:00:00,2021-05-03 10:30:00,2021-05-03 16:30:00,2021-05-03 18:00:00,2021-05-03 22:00:00,2021-05-03 23:30:00,1168,,2021-04-28 09:12:41,AS
2161,2021-05-03 00:00:00,10,2021-05-03 00:01:00,2021-05-03 23:59:00,2021-05-03 09:00:00,2021-05-03 11:00:00,2021-05-03 16:30:00,2021-05-03 18:30:00,2021-05-03 22:00:00,2021-05-03 23:59:00,1079,,2021-05-03 13:16:30,AS
2162,2021-05-04 00:00:00,2,2021-05-04 00:01:00,2021-05-04 23:59:00,2021-05-04 09:00:00,2021-05-04 11:00:00,2021-05-04 16:30:00,2021-05-04 18:30:00,2021-05-04 21:30:00,2021-05-04 23:30:00,1078,,2021-05-04 12:29:36,AS
2163,2021-05-04 00:00:00,6,2021-05-04 00:01:00,2021-05-04 23:59:00,2021-05-04 09:00:00,2021-05-04 10:30:00,2021-05-04 16:30:00,2021-05-04 18:00:00,2021-05-04 22:00:00,2021-05-04 23:30:00,1168,,2021-04-28 09:12:41,AS
2164,2021-05-04 00:00:00,10,2021-05-04 00:01:00,2021-05-04 23:59:00,2021-05-04 09:00:00,2021-05-04 11:00:00,2021-05-04 16:30:00,2021-05-04 18:30:00,2021-05-04 22:00:00,2021-05-04 23:59:00,1079,,2021-05-03 13:16:30,AS
2165,2021-05-05 00:00:00,2,2021-05-05 00:01:00,2021-05-05 23:59:00,2021-05-05 09:00:00,2021-05-05 11:00:00,2021-05-05 16:30:00,2021-05-05 18:30:00,2021-05-05 21:30:00,2021-05-05 23:30:00,1078,,2021-05-04 12:29:36,AS
2166,2021-05-05 00:00:00,6,2021-05-05 00:01:00,2021-05-05 23:59:00,2021-05-05 09:00:00,2021-05-05 10:30:00,2021-05-05 16:30:00,2021-05-05 18:00:00,2021-05-05 22:00:00,2021-05-05 23:30:00,1168,,2021-05-03 13:18:21,AS
2167,2021-05-05 00:00:00,10,2021-05-05 00:01:00,2021-05-05 23:59:00,2021-05-05 09:00:00,2021-05-05 11:00:00,2021-05-05 16:30:00,2021-05-05 18:30:00,2021-05-05 22:00:00,2021-05-05 23:59:00,1079,,2021-05-03 13:16:30,AS
2168,2021-05-06 00:00:00,2,2021-05-06 00:01:00,2021-05-06 23:59:00,2021-05-06 09:00:00,2021-05-06 11:00:00,2021-05-06 16:30:00,2021-05-06 18:30:00,2021-05-06 21:30:00,2021-05-06 23:30:00,1078,,2021-05-04 12:29:36,AS
2169,2021-05-06 00:00:00,6,2021-05-06 00:01:00,2021-05-06 23:59:00,2021-05-06 09:00:00,2021-05-06 10:30:00,2021-05-06 16:30:00,2021-05-06 18:00:00,2021-05-06 22:00:00,2021-05-06 23:30:00,1168,,2021-05-03 13:18:21,AS
2170,2021-05-06 00:00:00,10,2021-05-06 00:01:00,2021-05-06 23:59:00,2021-05-06 09:00:00,2021-05-06 11:00:00,2021-05-06 16:30:00,2021-05-06 18:30:00,2021-05-06 22:00:00,2021-05-06 23:59:00,1079,,2021-05-03 13:16:30,AS
2171,2021-05-07 00:00:00,2,2021-05-07 00:01:00,2021-05-07 20:00:00,2021-05-07 09:00:00,2021-05-07 11:00:00,2021-05-07 16:30:00,2021-05-07 18:30:00,2021-05-07 00:00:00,2021-05-07 00:00:00,959,,2021-05-04 12:29:36,AS
2172,2021-05-07 00:00:00,6,2021-05-07 00:01:00,2021-05-07 20:00:00,2021-05-07 09:00:00,2021-05-07 10:30:00,2021-05-07 16:30:00,2021-05-07 18:00:00,2021-05-07 00:00:00,2021-05-07 00:00:00,1019,,2021-05-03 13:18:21,AS
2173,2021-05-07 00:00:00,10,2021-05-07 00:01:00,2021-05-07 20:00:00,2021-05-07 09:00:00,2021-05-07 11:00:00,2021-05-07 16:30:00,2021-05-07 18:30:00,2021-05-07 00:00:00,2021-05-07 00:00:00,959,,2021-05-03 13:16:30,AS
2174,2021-05-10 00:00:00,2,2021-05-10 00:01:00,2021-05-10 23:59:00,2021-05-10 09:00:00,2021-05-10 11:00:00,2021-05-10 16:30:00,2021-05-10 18:30:00,2021-05-10 21:30:00,2021-05-10 23:30:00,1078,,2021-05-05 15:29:58,AS
2175,2021-05-10 00:00:00,6,2021-05-10 00:01:00,2021-05-10 23:59:00,2021-05-10 09:00:00,2021-05-10 10:30:00,2021-05-10 16:30:00,2021-05-10 18:00:00,2021-05-10 22:00:00,2021-05-10 23:30:00,1168,,2021-05-05 15:30:38,AS
2176,2021-05-11 00:00:00,2,2021-05-11 00:01:00,2021-05-11 23:59:00,2021-05-11 09:00:00,2021-05-11 11:00:00,2021-05-11 16:30:00,2021-05-11 18:30:00,2021-05-11 21:30:00,2021-05-11 23:30:00,1078,,2021-05-05 15:29:58,AS
2177,2021-05-11 00:00:00,6,2021-05-11 00:01:00,2021-05-11 23:59:00,2021-05-11 09:00:00,2021-05-11 10:30:00,2021-05-11 16:30:00,2021-05-11 18:00:00,2021-05-11 22:00:00,2021-05-11 23:30:00,1168,,2021-05-05 15:30:38,AS
2178,2021-05-12 00:00:00,2,2021-05-12 00:01:00,2021-05-12 23:59:00,2021-05-12 09:00:00,2021-05-12 11:00:00,2021-05-12 16:30:00,2021-05-12 18:30:00,2021-05-12 21:30:00,2021-05-12 23:30:00,1078,,2021-05-05 15:29:58,AS
2179,2021-05-12 00:00:00,6,2021-05-12 00:01:00,2021-05-12 23:59:00,2021-05-12 09:00:00,2021-05-12 10:30:00,2021-05-12 16:30:00,2021-05-12 18:00:00,2021-05-12 22:00:00,2021-05-12 23:30:00,1168,,2021-05-05 15:30:38,AS
2180,2021-05-13 00:00:00,2,2021-05-13 00:01:00,2021-05-13 23:59:00,2021-05-13 09:00:00,2021-05-13 11:00:00,2021-05-13 16:30:00,2021-05-13 18:30:00,2021-05-13 21:30:00,2021-05-13 23:30:00,1078,,2021-05-05 15:29:58,AS
2181,2021-05-13 00:00:00,6,2021-05-13 00:01:00,2021-05-13 23:59:00,2021-05-13 09:00:00,2021-05-13 10:30:00,2021-05-13 16:30:00,2021-05-13 18:00:00,2021-05-13 22:00:00,2021-05-13 23:30:00,1168,,2021-05-05 15:30:38,AS
2182,2021-05-14 00:00:00,2,2021-05-14 00:01:00,2021-05-14 20:00:00,2021-05-14 09:00:00,2021-05-14 11:00:00,2021-05-14 16:30:00,2021-05-14 18:30:00,2021-05-14 00:00:00,2021-05-14 00:00:00,959,,2021-05-05 15:29:58,AS
2183,2021-05-14 00:00:00,6,2021-05-14 00:01:00,2021-05-14 20:00:00,2021-05-14 09:00:00,2021-05-14 10:30:00,2021-05-14 16:30:00,2021-05-14 18:00:00,2021-05-14 00:00:00,2021-05-14 00:00:00,1019,,2021-05-05 15:30:38,AS
2184,2021-05-17 00:00:00,6,2021-05-17 00:01:00,2021-05-17 23:59:00,2021-05-17 09:00:00,2021-05-17 10:30:00,2021-05-17 16:30:00,2021-05-17 18:00:00,2021-05-17 22:00:00,2021-05-17 23:30:00,1168,,2021-05-10 13:13:55,AS
2185,2021-05-17 00:00:00,10,2021-05-17 00:01:00,2021-05-17 23:59:00,2021-05-17 09:00:00,2021-05-17 11:00:00,2021-05-17 16:30:00,2021-05-17 18:30:00,2021-05-17 22:00:00,2021-05-17 23:59:00,1079,,2021-05-11 10:56:43,AS
2186,2021-05-18 00:00:00,6,2021-05-18 00:01:00,2021-05-18 23:59:00,2021-05-18 09:00:00,2021-05-18 10:30:00,2021-05-18 16:30:00,2021-05-18 18:00:00,2021-05-18 22:00:00,2021-05-18 23:30:00,1168,,2021-05-10 13:13:55,AS
2187,2021-05-18 00:00:00,10,2021-05-18 00:01:00,2021-05-18 23:59:00,2021-05-18 09:00:00,2021-05-18 11:00:00,2021-05-18 16:30:00,2021-05-18 18:30:00,2021-05-18 22:00:00,2021-05-18 23:59:00,1079,,2021-05-11 10:56:43,AS
2188,2021-05-19 00:00:00,6,2021-05-19 00:01:00,2021-05-19 23:59:00,2021-05-19 09:00:00,2021-05-19 10:30:00,2021-05-19 16:30:00,2021-05-19 18:00:00,2021-05-19 22:00:00,2021-05-19 23:30:00,1168,,2021-05-10 13:13:55,AS
2189,2021-05-19 00:00:00,10,2021-05-19 00:01:00,2021-05-19 23:59:00,2021-05-19 09:00:00,2021-05-19 11:00:00,2021-05-19 16:30:00,2021-05-19 18:30:00,2021-05-19 22:00:00,2021-05-19 23:59:00,1079,,2021-05-11 10:56:43,AS
